County,county_fips,City,StateCode,State,StationID,ConditionMonitoringReportID,ReportDate,ScaleBar,Description,year,quarter,month,month_name,week,day
Alamosa,08003,Mosca,8.0,CO,e0c20bf2-22d9-4b44-9294-6c1b2c7f4a49,34044.0,2018-05-24,-3.0,"Conditions continue critically dry with high fire danger and red flag conditions almost daily. Small lightning-caused grass fire in pasture at Zapata Ranch about ½ mile from this station on the 20th quickly extinguished by FD.

We should be at the peak of spring runoff now and for the next two weeks -- there is almost no snow on the Sangre de Cristo Mountains despite recent 0.19 received at this station 5/21 & 5/22.  Creeks in Trinchera drainage should currently be at runoff peak.  Based on long-term averages today's flow in the Trinchera Creeks are: Trinchera Creek: 9.3%; Ute Creek: 7.5%; Sangre de Cristo Creek: 0.04%

Reservoir storage water is being delivered to many stockholders in the Blanca-Ft Garland area knowing that without monsoon rains, the storage water may run out before finishing the crops. 

Spring grasses and other vegetation either not starting to grow, or are stunted and/or withering.  Grass crunches while walking through it.

At Great Sand Dunes National Park, the low-flow in Medano Creek (which normally flows between the dunes and the primary visitor access) is absent, diminishing the ""park experience"" and dissuading visitation.",2018.0,2.0,5.0,May,21.0,24.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,33335.0,2018-05-07,-1.0,"Over 2"" of precipitation in the last two weeks has changed the area, now close to near normal for springtime.  Leaning to mildly dry as all this moisture going into the soil.",2018.0,2.0,5.0,May,19.0,7.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,33441.0,2018-05-12,0.0,"Moving to near normal as recent moisture has restored some soil moisture, pasture and trees look good, snow pack below normal, reservoir storage above average",2018.0,2.0,5.0,May,19.0,12.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,33523.0,2018-05-13,-2.0,"Although we have had 3 nights of fog and high humidity, there has been no real precipitation and the ground remains very dry and dusty. Grass and wildflowers that had started to grow have stalled at about 4"". ",2018.0,2.0,5.0,May,19.0,13.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,33856.0,2018-05-20,-1.0,"A few days of light rain/drizzle/fog have things wet on the surfaces and perhaps an inch into the soil which may allow a short growth spurt for the grasses and wildflowers, but not enough moisture to significantly change the drought conditions.",2018.0,2.0,5.0,May,20.0,20.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,33155.0,2018-05-05,0.0,"Due to this week's blessed rain, the river is high and the grass is growing. We will need continued precipitation to remain near normal. ",2018.0,2.0,5.0,May,18.0,5.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,33539.0,2018-05-13,-1.0,3.44 inches of precipitation since November 1 of last year. ,2018.0,2.0,5.0,May,19.0,13.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,33862.0,2018-05-20,0.0,Grass is growing well after nearly 2 inches of much needed rain in the past week. ,2018.0,2.0,5.0,May,20.0,20.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,34125.0,2018-05-26,0.0,Continued intermittent rains over the past week have been beneficial. ,2018.0,2.0,5.0,May,21.0,26.0
Eagle,08037,Vail,8.0,CO,64596176-5f0a-45a1-af19-1fb7049e3803,34111.0,2018-05-26,-2.0,Our run off has already peaked and trees and flowers in the yard are way ahead of schedule.  My iris are blooming and so are the lilacs.  When I dug up the garden Thursday the soil was dry down several inches.  Let's hope for significant rain soon. When had a small amount of moisture Tuesday but otherwise almost nothing for 4 or 5 weeks.  Maybe I should Have clicked several dry?,2018.0,2.0,5.0,May,21.0,26.0
Weld,08123,NewRaymer,8.0,CO,c8796818-0007-4140-a442-ee9337df151b,33398.0,2018-05-11,-3.0,"As a grass rancher I rely on the range to be able to grow grass.  We depend on rain,in this area we are not getting even showers that are occurring north and east of us.   Ground conditions are hard and dry. Early season grasses are struggling for growth.RE: Crested wheat grass, Bromes.",2018.0,2.0,5.0,May,19.0,11.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,33270.0,2018-05-06,-2.0,"We got some more moisture , .24"" , and it still not enough . Had to due some digging and it is moist down to at least a foot, fairly uniform lighter side of a darkness .Ok for now , soon to not be enough for the grasses . I would really like to see at least .75"" soon but I not sure it will happen . One crabapple is in full bloom but another is just starting . Lilacs are leafing out and some flowers on the verge . Ash trees , some are leafing out others still flowering . Aspen just starting to leaf out . Dandelions are up . Elm tree just leafing out . Saw a humming bird around the last two days . It is greening up more but not as much as if it rained more . 2 of the 4 turkeys , largest of the 4 , are still coming around . We have almost quit using firewood for heat and will have some left over for next year .  ",2018.0,2.0,5.0,May,18.0,6.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,33673.0,2018-05-15,-2.0,"For the moment we are not as dry as we have been so hope to quickly get some more measurable rain to help benefit what we just got , help it sink in deeper . The field is trying to green up and grow some . The soil , near/@ the surface is darker than it has been for awhile . I believe the .41"" we got early Mon. AM. was the most we have received , from one storm , since 9/29/17 . All the trees and shrubs have now leafed or started leafing out . We have an iris blooming with others not far behind . I saw a swallow last week and again today . Most of the regulars are now around the area . We have a mocking bird hanging around again , 1st since 2015 , believe it has to do with the spring weather . I have only seen the turkeys twice lately and that was last week , dog scarred them off . I have my garden in , 1st time this early , here and the Springs . The last 2 springs here - 2017 could not plant until mid June , 2016 - could not plant or get plants to grow until early July . 2015 was normal , to me , early June ,  and 2014 was early - early June . 2016 , 2017 were late because of late snows , freezing temps. and then evolving into lots of hail from storms keeping air temps. to cool and the soil to cool . I also believe that was the cause of the absent mockingbirds , swallows were also late . Riding around I noticed plenty of water still in small natural livestock pond on the south side of Garrett Rd. as most others I have seen but their are still some that are lower than what I normally see . We have only have had to use our wood stove maybe twice in a month and still have plenty wood for this season and looks like maybe we might only have to use it maybe 1 more time . Think rain !",2018.0,2.0,5.0,May,20.0,15.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,33940.0,2018-05-21,-2.0,"Our field grass is almost a normal green and starting to grow to the point it would need mowing if conditions like recent were to continue but from what I have been reading they may not . May have to wait until end of the month into June plus if any more red flag conditions type of days occur then grasses will be stunted . I hope we stay with a more moist pattern to help relieve stress for all . My garden has only had to be watered once lightly beside initial one after planting , last Monday , and that was a light watering . Still have seen plenty of natural spring type water in the fields off Meridian Rd. between Falcon HWY. and HWY. 24 except one near HWY. 24 that I believe is more of a rain run off type pond which usually has water in it this time of year . The dust on our road has been better . The birds are eating more and messing up the bird baths more , having to clean and refill more . Not seeing as many insects around as usual like aphids that like more moist conditions plus mosquitoes have been non-existent . Soil when dug up for new walkway looks moist and darkish . I was wondering how much we are short in precipitation we are including last year . I believe , even though we did not have much moisture since late Sept. 2017 ,  COS. airport was still .50"" to .75"" over for 2017 . I do not know what our normal would be and the Airport is at least 15 miles south of us here are our numbers here since 1/1/2017 . From 1/1/2017 till this 5/21/2018 AM. is 21.42"" . From 1/1/2018 till this 5/21/2018 AM. is 2.71"" and from 3/1/2018 till this 5/21/2018 AM. is 2.34"" . Last years total alone was 18.71"" .   ",2018.0,2.0,5.0,May,21.0,21.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,34238.0,2018-05-27,-2.0,"We continue to dry out from the small rainy period which ended 6 days ago , but today we got a small reprieve , the winds so far only have gotten as high as 20 mph. for short periods and the humidity got down to 17% but then shot up to 37% with a 45 degree dewpoint which now is only 39 degree dewpoint and 25% humidity . During the more moist period we had some light big drop rain twice in a half hour that got the ground wet plus heard thunder and the temp. dropped from a brief high of 84 degrees to 74 degrees . Not as bad as it could have been , I am keeping my fingers crossed for more rain today through Wednesday before it dries out more to red flag conditions by this Friday . Our soil temp. has warmed up enough to let warm season weeds to occur , purslane and myrtle spurge have shown up on our property , they usually do not show up until mid June to mid July depending on the season/weather . All the trees are about fully leafed out now as are the shrubs . The lilacs have finished blooming , also the crab trees . The new growth buds on the pines are elongating and starting to open up and pollinate . The ash trees are clean of insects , sawfly or caterpillars and the Siberian elm is also clean , no elm flee weevil or leaf minor . Have seen very few flies , only up in our outdoor water facet and one on the screen door that roasted yesterday . Have only recently seen 2 to 3 wasp flying around . Driving around you can easily see in the lower areas that still have a high water table , Garrett Rd. and Blaney Rd. area and the Meridian Rd. and Garrett Rd. to Falcon Hwy. area , the grasses are a beautiful green compared to our mostly dull green field grasses . We are close to the top of a hill . The 4 turkeys that had been around have been absent for 2 weeks but one came around just 2 days ago in the early AM. The birds are going through a lot more food in last 4 days mainly because of the grackles . Our lilacs that do not get watered , their leaves are wilting slightly . They had started to wilt about 3 weeks ago but stopped during the last rainy period . The last time I saw big lilacs wilt was 6 days before the Waldo Canyon fire . Our road still  becomes obnoxiously dusty when vehicles fly down it . Our dewpoint is now @ 45 degrees and the humidity is 29% , keeping the fingers crossed , looks like some outflows headed this way from the SE. and the south .  ",2018.0,2.0,5.0,May,21.0,27.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,33300.0,2018-05-07,-3.0,Condition scale has not changed and winds and warmer weather are here adding to the drought.  Wildflowers are much less than last year and appearing later.,2018.0,2.0,5.0,May,19.0,7.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,33603.0,2018-05-14,-3.0,Conditions have not changed for southern Colorado except to possibly ghet drier due to strong winds,2018.0,2.0,5.0,May,20.0,14.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,33908.0,2018-05-21,-3.0,The. last couple of days of moisture have helped the garden and surrounding plains plants but I doubt it has gone very deep and the pond next door is still dry,2018.0,2.0,5.0,May,21.0,21.0
Huerfano,08055,Walsenburg,8.0,CO,535d06dd-bc1a-4d35-a546-7314fbf3faed,34271.0,2018-05-28,-3.0,Noticeably less green on the plains near me than last year.  Recent moisture was welcome but did not ameliorate the drought.,2018.0,2.0,5.0,May,22.0,28.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,33623.0,2018-05-14,-3.0,"Dry, warm and dusty. We have received 53% of normal precip so far this water year. Snowfall sits at 56% of average. Leaves are emerging from willows and aspens about 2 weeks early. It appears the creeks have already maxed out on flow, which is also about 2 weeks early, and far less run-off than average. Our springs flows have increased only nominally, while in an average snow year we'd be seeing increases of 20-30% in May. ",2018.0,2.0,5.0,May,20.0,14.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,33938.0,2018-05-21,-3.0,"Weekend rains only provided 0.16"" of precipitation and negligible relief of the drought conditions. ",2018.0,2.0,5.0,May,21.0,21.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,34352.0,2018-05-30,-3.0,"Drought conditions continue. Spring flows are 70% of average for this time of year. May looks like to wrap up with 1.7"" of snow (23% of average), and 0.46"" of total precip (21% of average).",2018.0,2.0,5.0,May,22.0,30.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,33352.0,2018-05-07,1.0,"A slow-moving storm brought 1.79"" of steady, light rain from 2-4 May -- much-needed moisture for the region!  After falling behind in yearly accumulated precipitation during January-April, we're now much closer to average.  The grass is thriving and most trees are in full bloom/leafing.",2018.0,2.0,5.0,May,19.0,7.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,33719.0,2018-05-14,1.0,"After a warm, dry, and breezy start to the week, another round of steady rainfall totaling 0.60"" fell at the end of the week continuing the somewhat moist ground conditions. ",2018.0,2.0,5.0,May,20.0,14.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,33944.0,2018-05-21,1.0,"Despite warm, dry, and breezy weather during the week, another 0.45"" of steady, light rainfall (and overcast skies, reduced surface evaporation) this past weekend and made for mildly wet ground conditions.",2018.0,2.0,5.0,May,21.0,21.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,34334.0,2018-05-28,1.0,"Precipitation totaling 0.26"", combined with above normal temperatures but modest winds the past week have resulted in slightly drier ground conditions compared to last week.  ",2018.0,2.0,5.0,May,22.0,28.0
Jefferson,08059,Evergreen,8.0,CO,0c4d6f11-d34e-4c02-88ef-c1df5cf9080a,33250.0,2018-05-06,-1.0,"This week we received 6.5 inches of heavy wet snow, which melted down to 1.97 inches of precipitation!  The stream nearby has doubled in flow capacity, depth & width!  The soil is wet and the grass is growing heartily - finally!  ",2018.0,2.0,5.0,May,18.0,6.0
Jefferson,08059,Evergreen,8.0,CO,0c4d6f11-d34e-4c02-88ef-c1df5cf9080a,34290.0,2018-05-28,-1.0,"From the 3.44 inches of precipitation at this location for May, the wild grasses have grown up to a foot tall.  Good food for the animals.  Flowers are blooming. Still behind precipitation on total for this area.  Since Jan 1, have 7.3 inches of precipitation, 50% of our total precipitation (Oct 1 PY to current).  ",2018.0,2.0,5.0,May,22.0,28.0
Mesa,08077,Grand Junction,8.0,CO,ff6a3459-2b50-4979-827a-310da0a21a7d,33322.0,2018-05-07,-2.0,At this point no affect other than having to water earlier and more frequently.,2018.0,2.0,5.0,May,19.0,7.0
Mesa,08077,Grand Junction,8.0,CO,ff6a3459-2b50-4979-827a-310da0a21a7d,34343.0,2018-05-28,-3.0,No precipitation.  Ground is extremely dry and dusty.  Also humidity has been very low an temperatures above average.  Also have had high winds.  ,2018.0,2.0,5.0,May,22.0,28.0
La Plata,08067,Bayfield,8.0,CO,f31cfb52-c5d6-4c76-abb2-c7b218ecde77,33075.0,2018-05-02,-1.0,"Submitting a mid-week report instead of Monday. We have been having slow, gentle rain since late yesterday. There is snow in the surrounding mountains so we are hopefully that our major drought is ending. Great on the garden and hay crop. Time will tell if this is enough to improve the situation.",2018.0,2.0,5.0,May,18.0,2.0
La Plata,08067,Bayfield,8.0,CO,f31cfb52-c5d6-4c76-abb2-c7b218ecde77,34072.0,2018-05-25,-3.0,We are still extremely dry. Three fires have broken out in the area and are expected to expand tomorrow with high winds. We have no moisture in sight. Farmers/ranchers are planning to make the most of their irrigation water and expecting that they won't have any by the end of summer. We had a small amount of rain earlier this week but everything is so dry that it hardly mattered. July monsoons are predicted to be heavy but that is a month away. ,2018.0,2.0,5.0,May,21.0,25.0
La Plata,08067,Bayfield,8.0,CO,f31cfb52-c5d6-4c76-abb2-c7b218ecde77,34288.0,2018-05-28,-3.0,"Still dry. No rain predicted. Fires are under control for now. The concern is that pine trees killed by beetles are providing acres of dead timber that a fire will roar through at tremendous, uncontrollable speed. There will be no way to fight a fire like that. Tourism hasn't been hurt yet but without rain, it will be. Some campgrounds are closed now.",2018.0,2.0,5.0,May,22.0,28.0
Rio Grande,08105,Del Norte,8.0,CO,38399785-50d1-4941-ab5b-1d689941f83e,33620.0,2018-05-14,-3.0,Pastures are not growing and are already being deeply grazed.  Some Ranchers are selling down their herds.  Fire restrictions are in place.  There is some concern in the tourist areas around that bookings are already down because of drought concerns.  The fire departments around have already been out on several fires requiring a joint response.  The local fire chief has warned his crews that they may be almost full time this summer.,2018.0,2.0,5.0,May,20.0,14.0
Rio Grande,08105,Del Norte,8.0,CO,38399785-50d1-4941-ab5b-1d689941f83e,34276.0,2018-05-28,-3.0,"The drought is having severe effects on ranchers.  Herds are being reduced from 10%-50% or more.  Some dairies who are buying hay are considering selling out completely.  Fire bans are in place throughout the San Luis Valley, there is one active fire in the Rio Grande National Forest.  The rafters and fisherman are already having problems with water levels, campgrounds are full this weekend but the restrictions will start having an effect soon.  ",2018.0,2.0,5.0,May,22.0,28.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,33372.0,2018-05-10,0.0,Lawns are green and plants are growing fast. The days are warm. No mud and no snow in the past few days. A lot of clouds each day with no lightening or thunder. Abundant birds with nests. ,2018.0,2.0,5.0,May,19.0,10.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,33598.0,2018-05-14,-1.0,"Soil in alley behind house is cracked and dry which is unusual. Grass is green, fruit trees are in heavy bloom. Many windy days.",2018.0,2.0,5.0,May,20.0,14.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,34018.0,2018-05-23,0.0,"Have received some rain. Plants seem to be growing at a normal rate, grass is green",2018.0,2.0,5.0,May,21.0,23.0
Moffat,08081,Craig,8.0,CO,69d3d4fe-b1f2-4bca-b207-f0f293ca0217,34321.0,2018-05-29,0.0,Some clouds most days with much wind. The wind seems to be drying up the ground and plants.  Most residences in my area are watering grass on a daily basis,2018.0,2.0,5.0,May,22.0,29.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,33261.0,2018-05-06,0.0,"The 1.47” we have gotten since 5/1/18 has helped a great deal, however, this will not last long if we don’t continue to have precipitation throughout May. A nice rain every few days ago will continue to help us.  Trails at Homestead Park 2.5 miles NW of this station are damp w/ some standing water. The ponds have added water but are still low compared to past years. At a location about 0.2 of a mile from this station observed 8 pelicans riding thermals. There are many small lakes in this area as well as the South Platte River nearby where they gravitate in the spring.  Hard to imagine pelicans in land locked Colorado but there are golf courses, lakes, and businesses named for the pelicans. Also observed a blue heron at Greeley West park about 3.5 NW of this station.  At this park which collects runoff from surrounding neighborhoods low lying areas filled with cattails were saturated and flooded, small streams were full and flowing through the park. Walkers were down in the last week due to the rain. Trees are leafing out.  Crabapple trees and lilac bushes throughout the area are beautifully flowered out and fragrant, in fact, the number of blooms are better this year than they have been in the last few years. ",2018.0,2.0,5.0,May,18.0,6.0
Weld,08123,Evans,8.0,CO,7281e083-5c22-47fe-a45f-c3fc215ce031,33574.0,2018-05-13,0.0,"The end of this week brought us much needed rain. 0.41” in the last two days, however, this evening brought us 2 back to back hailstorms with white hailstones ranging from pea to nickel size stones. Some damage to trees and plants, our cloth deck gazebo has damage to the roof. Several cloudbursts and very heavy rain will fill the ponds and muddy the walking trails with pools of standing water at Homestead Park 2.5  miles NW of this station. Yellow-headed blackbirds have arrived there this last week. Spring continues its March through May as we get into the volatile weather of early summer. These storms will definitely help us reduce fire danger, unless lightning strikes from the thunderstorms result in fires. Rain was so hard at times tonight believe that any spark or smoke would be extinguished. ",2018.0,2.0,5.0,May,19.0,13.0
Larimer,08069,Loveland,8.0,CO,70cd3329-8e57-4bb3-ae59-e8b2ec1c6a0c,34361.0,2018-05-30,1.0,"Mostly have not had to run the sprinklers this month. Winter wheat fields to the west of our house look lush and green.  Precipitation events have been frequent and consistent, with only a couple of very hot periods in between.",2018.0,2.0,5.0,May,22.0,30.0
Weld,08123,Fort Collins,8.0,CO,6466f692-2b16-49a6-bfb4-310e1fa2f859,33629.0,2018-05-14,1.0,"Ground damp with standing puddles. Grass hay is tall and green, just starting to head out. Going to have a good first cutting.",2018.0,2.0,5.0,May,20.0,14.0
Weld,08123,Fort Collins,8.0,CO,6466f692-2b16-49a6-bfb4-310e1fa2f859,34283.0,2018-05-28,0.0,Grass hay ripping about ready for first cutting,2018.0,2.0,5.0,May,22.0,28.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,33049.0,2018-05-01,-3.0,Extremely dry.  Some rain/snow forecasted the next few days.,2018.0,2.0,5.0,May,18.0,1.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,33639.0,2018-05-14,-3.0,The rain early in the month has completely disappeared.  Mowing was a dusty mess.  Non-watered lawn is brown other than weeds.,2018.0,2.0,5.0,May,20.0,14.0
Larimer,08069,Loveland,8.0,CO,c03e6d99-3223-42d2-9c89-699d231f9afb,33353.0,2018-05-08,1.0,Wet,2018.0,2.0,5.0,May,19.0,8.0
Washington,08121,cope,8.0,CO,faa0447d-0379-46df-8cdd-60a7841a0201,35012.0,2018-06-15,-3.0,"Pastures have dried out due to lack of rain and high, hot winds.  Wheat is burning up, turning white, heads are not filling like normal.",2018.0,2.0,6.0,Jun,24.0,15.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,34630.0,2018-06-04,-3.0,"Even though we got rain yesterday, it's terribly dry. Disappointment Creek finally stopped flowing a couple of days ago. All the ranchers have been hauling water for a while, and we hauled water to Spring Creek Basin Herd Management Area yesterday (Sunday) for the mustangs. The Horse Park Fire close to here is 90 percent contained at 1,221 acres. The 416 Fire north of Durango is only 10 percent contained at 2,500-plus acres. It's green in the high country, with arrowleaf balsamroot, wild irises and lupine blooming; here, we had only the smallest little ""daisy"" type wildflowers this spring. Very dry, very bare. I'm still feeding hay. And Stage 2 fire restrictions are in place by both Forest Service and BLM, and the counties have fire restrictions as well. The power-line company continues to water the road in advance of work to replace the power-line poles.",2018.0,2.0,6.0,Jun,23.0,4.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,34938.0,2018-06-11,-3.0,"Two fires now burning in the region: 416 Fire (16,000+ acres) north of Durango, and the Burro Fire (1,000+ acres) east of Dolores. Fortunately, the wind isn't blowing the smoke my direction, but I can see it every day on the southeastern horizon. Saturday's pyrocumulus cloud was terrifyingly impressive. Elk came to my horses' water troughs the other morning - and those are just ones I actually saw. BLM is bringing extra water troughs today to Spring Creek Basin Herd Management Area for the mustangs. I'm still feeding hay. Dust. Forest closure goes into effect tomorrow. Reports are that the cattle have not much to eat up in summer ranges, and ranchers are hauling water even there.",2018.0,2.0,6.0,Jun,24.0,11.0
San Miguel,08113,Redvale,8.0,CO,041daf5f-2bc9-46b4-a06f-d8665bdcd380,35227.0,2018-06-18,-3.0,"We got 0.23 inch of rain Saturday in super-light drips and drizzles most of the day. The ground showed evidence of the rain Sunday morning but was dry. Still cloudy until early afternoon; breezy. Still very dry, and the forecast is sunshine and 0 percent rain for the foreseeable future. Grateful for the moisture ... but still sweating the drought.",2018.0,2.0,6.0,Jun,25.0,18.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,35393.0,2018-06-23,0.0,Sorry but we've been out of state the past 4 weeks and have not been reporting.  Conditions were lush and green here when we left in late May. Subsequently it turned hot and dry and vegetation was getting stressed. Storms this week greened things back to normal for this time of year.  Streamflows from snow melt have already decline but reservoir levels and overall surface water supplies hee ae sill in good shape. No wildfires in our vicinity at this time but that could change this coming week if forecast for hot dry weather verifies,2018.0,2.0,6.0,Jun,25.0,23.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,35686.0,2018-06-30,-1.0,"Very hot, dry period the past several days culminating in some much needed rain today.  Overall, not far from average for this time of year as we often are dried out by late June -- but we're already down to late-summer baseflow conditions on the Poudre River, and wild fire conditions had been getting serious prior to today's rains (and hail, darn it.",2018.0,2.0,6.0,Jun,26.0,30.0
Douglas,08035,castle rock,8.0,CO,9cf18c5b-5989-484d-b2b1-e19d92a38dd6,34725.0,2018-06-08,-2.0,"Early June 2018 is pretty dry with green grasses turning brown and becoming crunchy. Other than a 0.61 inch rain back in late May most precipitation has been minimal. Temperatures at the beginning of June seem unusually hotter than average. Plants and grasses are all dry and brown. Fire danger is already elevated at this time. Cottonwood Creek is flowing but mud puddles are scarce in Surrey Ridge.
 ",2018.0,2.0,6.0,Jun,23.0,8.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,34443.0,2018-06-02,-2.0,Windy dry days wilt established plants. Supplemental water needed.,2018.0,2.0,6.0,Jun,22.0,2.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,34767.0,2018-06-09,-2.0,"High temperatures, low humidity and no moisture meads exposed ground is cracked.  Dry spots in lawn.",2018.0,2.0,6.0,Jun,23.0,9.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,35136.0,2018-06-17,-2.0,"Ground cracked. Grass brown. Above average temperatures, wind and no rain.  Roses wilting without extra water. Smoke in the air from multiple fires.",2018.0,2.0,6.0,Jun,24.0,17.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,35364.0,2018-06-23,-2.0,Plants need supplemental water.  Any grassy areas missed by sprinklers are brown.,2018.0,2.0,6.0,Jun,25.0,23.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,35663.0,2018-06-30,-2.0,Continues hot and dry. Ground cracked. Rose buds dry as soon as they open.,2018.0,2.0,6.0,Jun,26.0,30.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,34451.0,2018-06-02,-2.0,"We had 0.13"" of precipitation in the middle of the week, but it has been offset by warm, windy, dry days.  Our dry land pasture grass has the look of drought to it even though May did have some precipitation.",2018.0,2.0,6.0,Jun,22.0,2.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,34765.0,2018-06-09,-2.0,There has been no measurable precipitation at this station this week.  Warm temperatures and breezy afternoons have quickly dried the soil and the hills have lost their spring green look.  The warmer than normal weather has been great for shrubs like honeysuckle and lilacs but not good for non-irrigated grass which is sparse and short.  This past week has increased the wildfire danger in this region.,2018.0,2.0,6.0,Jun,23.0,9.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,35060.0,2018-06-16,-2.0,"We are on the verge of dropping into the severely dry category at this station unless we get some good precipitation soon.  Large, deep cracks in the soil have started forming on our property and grass is turning yellow or brown in some areas.  Fire danger is a reality for sure.  ",2018.0,2.0,6.0,Jun,24.0,16.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,35481.0,2018-06-24,-2.0,"We had almost a half inch or rain early last week which helped our dry conditions a lot but the rain was followed by days of dry wind, so we are about where we were before the rain.  Promising rain clouds earlier today settled in for a while but blew over us leaving nothing but a very small trace of rain. Our dry land meadow is not looking good at all, as a matter of fact it is starting to turn yellow and brown.",2018.0,2.0,6.0,Jun,25.0,24.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,35682.0,2018-06-30,-2.0,"June is typically one of our driest months.  We received a total of 0.46"" of precipitation this month which is not as dry as some of our past Junes have been.  What was unusual about June this year is that the entire 0.46"" of precipitation fell in a 48 hour period in the middle of the month (reported June 16th and 17th).  We had a lot of very dry weather on either side of those two days, a total of 28 days with no measurable precipitation, and more than normal heat and wind.  Some neighboring properties with hay are starting to mow hay already.  That is 3 to 6 weeks earlier than normal.  I think they probably ran out of irrigation water and want to cut the hay before it dries out too much and looses its nutritional value. We had two wildfires in the county this past week, the Sugarloaf and the Grand Lake Gold Course.  Fire bans went into effect this past week.  I will keep us at moderately dry, but we are very close to severely dry now.",2018.0,2.0,6.0,Jun,26.0,30.0
Boulder,08013,Boulder,8.0,CO,62ea8eff-f52a-404f-bfb6-80fcdd14755d,34836.0,2018-06-10,-1.0,"No measurable rain since 5/28/2018 and it has been very hot, dry and windy.  The snowpack seems a lot less than usual.",2018.0,2.0,6.0,Jun,23.0,10.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,34500.0,2018-06-03,-2.0,"Hot days, some wind, and no moisture means more watering.",2018.0,2.0,6.0,Jun,22.0,3.0
