County,county_fips,City,StateCode,State,StationID,ConditionMonitoringReportID,ReportDate,ScaleBar,Description,year,quarter,month,month_name,week,day
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,46913.0,2019-04-22,-2.0,"Typical April weather.  Cloud up, wind blow, clouds move out.  Dirt is already moving this morning.  Cottontails have taken over the yard, eating weeds. Grass is photosynthesizing. It's going to need some moisture to keep going.",2019.0,2.0,4.0,Apr,17.0,22.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,47169.0,2019-04-29,-2.0,Lots of weekend clouds but no rain. Feedlot dust hanging heavy in the air and settling on everything. Just enough wind to discourage any burning.  ,2019.0,2.0,4.0,Apr,18.0,29.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,46335.0,2019-04-07,0.0,"Flipping to near normal for several reasons, March wet and cold, soil moisture looks good, farmers plowing fields and soil looks wet, late start on lawn and garden work.",2019.0,2.0,4.0,Apr,14.0,7.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,46616.0,2019-04-14,1.0,"Definitely mud season, supported by frequent snow events.",2019.0,2.0,4.0,Apr,15.0,14.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,47091.0,2019-04-28,0.0,"Things are still ""Near Normal"", whatever that is. It has been several days since measurable precipitation, but grass is still growing, trees are extending candles, ground is damp.",2019.0,2.0,4.0,Apr,17.0,28.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,46352.0,2019-04-07,0.0,"Soil moisture satisfactory, but we will need rain this week.",2019.0,2.0,4.0,Apr,14.0,7.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,46614.0,2019-04-14,0.0,Continued spring precipitation has largely replenished the dry land. ,2019.0,2.0,4.0,Apr,15.0,14.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,46842.0,2019-04-21,0.0,"Starting to get dry again, hoping for more precipitation. ",2019.0,2.0,4.0,Apr,16.0,21.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,47021.0,2019-04-27,0.0,Dry side of normal. ,2019.0,2.0,4.0,Apr,17.0,27.0
Weld,08123,NewRaymer,8.0,CO,c8796818-0007-4140-a442-ee9337df151b,47203.0,2019-04-30,-1.0,"There has not been enough moisture to really give native grasses a good start.  Need a ""soaker"" here.",2019.0,2.0,4.0,Apr,18.0,30.0
Boulder,08013,Boulder,8.0,CO,c9e30dac-3004-4d61-83e7-602577fe42a3,46860.0,2019-04-21,1.0,"The moisture in the ground goes quite deep, which is good for planting, weeding, and general garden clean-up.",2019.0,2.0,4.0,Apr,16.0,21.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,46186.0,2019-04-01,2.0,"Snowpack at this station is currently 374% of average for this date. Over 6 feet of snow fell in March, bringing 5.7"" of water with it. Snow is melting more slowly compared to a normal year. ",2019.0,2.0,4.0,Apr,14.0,1.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,46413.0,2019-04-08,1.0,"Snow is now melting rapidly at this location, but still 458% of the average snowpack for this date. ",2019.0,2.0,4.0,Apr,15.0,8.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,46676.0,2019-04-15,1.0,"Still 30"" of snow on the ground at this site, which much higher than average for April 15th. Quartz Creek has not risen much at all- it is mostly ice-free but there are still snow cornices hanging over it.",2019.0,2.0,4.0,Apr,16.0,15.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,46173.0,2019-04-01,0.0,"A total of 0.29"" of precipitation in the form of rain and 1.6"" of snow was recorded over the past week.  We ended March with 1.76"" of precipitation (110% of average).  Lawn grass continues to emerge, tulips are just beginning to emerge, and daffodils are blooming.",2019.0,2.0,4.0,Apr,14.0,1.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,46416.0,2019-04-08,0.0,"A warm and dry week.  Just 0.02"" of precipitation (all rain) fell, and temperatures averaged 5 degrees above the early April average.  Patchy greening of (as yet) unirrigated lawn has slowed a bit despite the warm temperatures.  Native grasses just beginning to green.  Tulips a few inches high, with buds just emerging on some trees and shrubs.",2019.0,2.0,4.0,Apr,15.0,8.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,46661.0,2019-04-15,1.0,"Major and minor spring snow storms delivered a total of 1.21"" of precipitation this week, mostly in the form of snow (10.9"").  Temperatures went from well above average (high of 78F on 8 Apr to well below average (high of 42F on 11 Apr).  Winds were generally light; this, combined with snow cover on 4 days, allowed ground conditions to become mildly wet.  Lawn grass is mostly green, though short; tulips are close to budding; ash and peach trees have larger buds.",2019.0,2.0,4.0,Apr,16.0,15.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,46912.0,2019-04-22,0.0,"Another 0.24"" over the past week.  Ground conditions are about normal for this time of year given the precipitation but also countered by above normal temperatures (a high of 79F on 20 April) and moderate winds (gusting to 34 mph on 18 April) that increased surface evaporation.  Plum tree has white flowers, ash has larger bugs, peach is budding, and lawn grass will need to be cut soon.",2019.0,2.0,4.0,Apr,17.0,22.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,47287.0,2019-04-29,0.0,"Just 0.01"" of precipitation this week (rain).  Temperatures were above normal and winds were moderate to strong (gusting to 41 mph) leading to above normal surface evaporation.  But there is enough residual surface moisture that ground conditions remain about normal.  The first grass mowing occurred on 28 April.",2019.0,2.0,4.0,Apr,18.0,29.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,46183.0,2019-04-01,-1.0,Drought is almost over.,2019.0,2.0,4.0,Apr,14.0,1.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,46423.0,2019-04-08,-1.0,My yard is drying out and road is very dusty.,2019.0,2.0,4.0,Apr,15.0,8.0
La Plata,08067,Bayfield,8.0,CO,c51996a3-f36f-483b-bed4-3eb5ebb5161c,46938.0,2019-04-23,-1.0,Winter had good moisture but could use more. Flowers are coming up and heard my first hummingbird of the season today.,2019.0,2.0,4.0,Apr,17.0,23.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,46426.0,2019-04-08,0.0,"Near Normal for this time of year.  A dry 7 days past, with low's in the 40's highs in the 60's and a few Trace amounts of precipitation.  House finches are earnestly nesting.  Deer in this suburban forest appear normal and seem to have come through the winter fine.  ",2019.0,2.0,4.0,Apr,15.0,8.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,46520.0,2019-04-13,0.0,"Near Normal for this time of year here.  3 days of Trace precipitation, an 8"" snowfall midweek, and 1"" snow in a quick shower yesterday.  Previous week had no moisture.  The ground is thawing and muddy. Great moisture for trees  and lawns are quickly turning green.  Birds are nesting everywhere.  No hummingbirds in the area yet. ",2019.0,2.0,4.0,Apr,15.0,13.0
Douglas,08035,Parker,8.0,CO,99568bc5-d268-486c-91a1-25ef195e2aa4,47015.0,2019-04-27,0.0,"Remains Near Normal. Lawns are green now,aspens and fruit trees are budding, with 0.06"" precipitation this 7 days. Word has it the hummingbirds have appeared, with the flowering of wildflowers, dandelions, early perennials.  ",2019.0,2.0,4.0,Apr,17.0,27.0
Costilla,08023,FORT GARLAND,8.0,CO,9c2f36d3-0ea9-49d2-869f-d8df89603c57,46334.0,2019-04-07,1.0,Snow is melting rapidly. There is approximately 50% coverage. Snow has melted away from dirt roads enough they are generally passable.,2019.0,2.0,4.0,Apr,14.0,7.0
Larimer,08069,Fort Collins,8.0,CO,e6e80ea2-98cb-455a-b53a-8449138c1ec2,47197.0,2019-04-30,0.0,"The recent showers over the past couple of weeks has helped green things up.  4"" of snow overnight will get the ground in good condition for planting our annual flower seeds later this week.",2019.0,2.0,4.0,Apr,18.0,30.0
Larimer,08069,Virginia Dale,8.0,CO,7d49a32d-bb29-4a7a-8930-0e8b14e207fd,47201.0,2019-04-30,2.0,Pastures very wet and dryland areas lush.  Wildflowers are late due to cold and snow.,2019.0,2.0,4.0,Apr,18.0,30.0
Jefferson,08059,Evergreen,8.0,CO,6e243a64-9161-4be8-bf63-c4117c36e2f6,47205.0,2019-04-30,2.0,Good to know that the fire danger will be reduced this spring and early summer,2019.0,2.0,4.0,Apr,18.0,30.0
Garfield,08045,Battlement Mesa,8.0,CO,f8f57b8b-b0fa-4f6f-a27e-8141378a00f5,47206.0,2019-04-30,2.0,"Ground is saturated due to above normal precip.
Snow and rain in the CO mountains has Colorado River level rising quickly and very muddy.
Run-off is good for white water rafting. Not good for fishing.
Garden plants, shrubs and trees looking healthy.",2019.0,2.0,4.0,Apr,18.0,30.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,47753.0,2019-05-04,0.0,"










































We are in our normal wet season and are near normal in terms of precipitation and impacts -- even though we had a wet snow early this past week, that's not unusual for  this time, either. Grass is green, flowers are blooming at about their normal spring bloom dates.  Water supplies are good.  All is well -- so far.


",2019.0,2.0,5.0,May,18.0,4.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,48364.0,2019-05-12,1.0,With the help of another cool damp week with a little bit more snow on Thursday. I would now say we’re on the wet side of average but only a little.The grass is green and lush water supplies look good for the year coming up,2019.0,2.0,5.0,May,19.0,12.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,48717.0,2019-05-19,0.0,"Finally some warm weather this week the company by a few light showers. Now it’s chilly and damp again. Overall, near normal for this time of year in terms of soil moisture, green vegetation, and surface water supplies. Still haven’t planted the garden due to cool soils.  Lilacs now in full bloom a bit later than usual.Rivers were rising after three days of hot weather this week but now they’re retreating a bit again. Mountain snow in the forecast for the next two days",2019.0,2.0,5.0,May,20.0,19.0
Larimer,08069,Fort Collins,8.0,CO,4a9d3b19-e6a1-4788-9c5c-3ab8732fd50f,48973.0,2019-05-25,1.0,"After a cool, wet week with a late-spring snow, I'd now say we're on the wet side.  Vegetation is lush. Lilacs are still in full bloom (later than average) and ag activities are lagging behind. Bird migrations still in progress with many beauties still passing through this past week.  High mountains still plastered in snow, so runoff will be large when it get's rolling again",2019.0,2.0,5.0,May,21.0,25.0
Pueblo,08101,Rye,8.0,CO,64ea6bd3-90a8-4766-9873-2236e4d58218,47364.0,2019-05-02,2.0,"Due to the severe drought last year and cold wet winter, flies, grasshoppers, wild bees are no where in sight. honeybees are also few. Pollination is minimum at best.",2019.0,2.0,5.0,May,18.0,2.0
La Plata,08067,Bayfield,8.0,CO,600af018-cfb8-4c6e-96cd-6f979e57a3fd,48223.0,2019-05-12,2.0,Walking into the woods has several areas of damp ground. Springs continue to seep creating spots for wildlife watering.  No sign of bears coming near homes.  Deer are eating leaves from budding oak brush & wild grasses. Early Perennials haven't bloomed yet. A few robins have returned & hummingbirds.,2019.0,2.0,5.0,May,19.0,12.0
La Plata,08067,Bayfield,8.0,CO,600af018-cfb8-4c6e-96cd-6f979e57a3fd,49109.0,2019-05-26,1.0,"Wet snow made the roads muddy again and several sections in the woods that are shaded. Perennials still haven't bloomed although have buds on them. A bear was seen above our acreage.  It ate the goats food and the next night when we had 4"" of snow, it left paw prints on their deck where it ate the grease from their grill.  No one else has reported any sightings. The scat I saw had grasses in it, don't think they have any ripe berries up higher.  None here for them. ",2019.0,2.0,5.0,May,21.0,26.0
Larimer,08069,Fort Collins,8.0,CO,e3cbfd16-35db-4847-a05c-e8ad51899314,47294.0,2019-05-01,2.0,Grass green and growing.  This 8 inches of snow melted into my lawn and soaked the fertilizer I had spread into the lawn. ,2019.0,2.0,5.0,May,18.0,1.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,47983.0,2019-05-11,1.0,"It's been a wet, cold week with fog, snow and rain,  Surroundings look like an east coast spring -- very unusual after living here over 25 years.",2019.0,2.0,5.0,May,19.0,11.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,48557.0,2019-05-18,-1.0,"Soil is dry.  We've had a few sprinkles,  but with high (80's) temperatures we are dry.",2019.0,2.0,5.0,May,20.0,18.0
Douglas,08035,Highlands Ranch,8.0,CO,443f7ab4-a2ba-4b32-9ae1-7f09c72a5531,48956.0,2019-05-25,0.0,6 days of cooler temperatures and overcast skies.  The effects of late May snow still being observed. Fruit trees being monitored.,2019.0,2.0,5.0,May,21.0,25.0
Larimer,08069,Fort Collins,8.0,CO,d43537ea-fe33-4deb-b6a5-9aedbb2d306d,47982.0,2019-05-11,0.0,"The past two months have provided much needed precipitation. As the temperatures start warming up it is becoming clear that some of my young trees and shrubs did not survive the early months of our dry winter. I will give them more time to show signs of life, but I am not hopeful.",2019.0,2.0,5.0,May,19.0,11.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,47506.0,2019-05-04,1.0,"The first 3 days of this week we got 1.39"" of precipitation, which is more than we sometimes get in a month.  It has dried out a little bit toward the end of the week.  Precipitation total for the month of April was 102% of the 10 year average at this station, but the snowfall for April of this year was only 28% of the 10 year average. The grass is greening up nicely, but our meadow is still showing signs of last year's drought, mostly that the grass isn't growing very fast and there are still some bare spots.",2019.0,2.0,5.0,May,18.0,4.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,47989.0,2019-05-11,1.0,"The first part of this week was dry but later in the week we got 0.24"" of precipitation, so as of this morning things are still a little bit muddy.  Meadow grass is not growing very fast at this point but it is sure green.",2019.0,2.0,5.0,May,19.0,11.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,48568.0,2019-05-18,0.0,"There was some drying out of soil this week due to windy, dry conditions.  We did have 0.11"" of precipitation overnight, so I think we are probably near normal for this time of year.  Grass is looking very green but still isn't growing very fast in this area.  I think drought damaged areas of the pasture will be slow recovering.",2019.0,2.0,5.0,May,20.0,18.0
Grand,08049,Parshall,8.0,CO,c83fc76c-86d4-40a2-89d8-45a4c95232c0,48986.0,2019-05-25,2.0,We've had over an inch of precipitation in the past week which doesn't happen all that often in this area. ,2019.0,2.0,5.0,May,21.0,25.0
Boulder,08013,Boulder,8.0,CO,62ea8eff-f52a-404f-bfb6-80fcdd14755d,48173.0,2019-05-12,1.0,It feels like it has been a cold and wet spring. Plants and migrating birds are about a week later than previous years. Almost an inch of rain last week. ,2019.0,2.0,5.0,May,19.0,12.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,47590.0,2019-05-05,0.0,"Ground conditions a little more moisture than normal, but grass showing some stress.",2019.0,2.0,5.0,May,18.0,5.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,48117.0,2019-05-12,1.0,"With almost a half inch of rain this week, the soil will be nice for planting and moving landscape plants this week.",2019.0,2.0,5.0,May,19.0,12.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,48596.0,2019-05-19,1.0,moisture reflects spring conditions - cool weather and a shower now and then. ,2019.0,2.0,5.0,May,20.0,19.0
Weld,08123,Greeley,8.0,CO,743652db-2d6f-4d32-a90f-2b81176203ae,49067.0,2019-05-26,1.0,Great moisture this week. Cloudy this morning. Hoping more is on its way.,2019.0,2.0,5.0,May,21.0,26.0
Mesa,08077,Grand Junction,8.0,CO,ed5346f0-6cad-48ac-bcd9-fae6155cdf58,48421.0,2019-05-14,0.0,"mostly seems like a ""normal"" spring, still snow at highter elevations, nice warm days",2019.0,2.0,5.0,May,20.0,14.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,47744.0,2019-05-06,-2.0,"Total of .17"" last week.  Plenty of wind. Still kick up dust. ",2019.0,2.0,5.0,May,19.0,6.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,48352.0,2019-05-13,-2.0,"Not willing to move up to mildly dry.  Total of .30"" last week won't last long with the winds we keep getting.  Cattle still kick up the dust.  Big pair of coyotes through the yard this morning. Plenty of cottontails for them. Things are really greening up.  Wish the TV meteorologists would stop complaining about the ""bad weather"". Those of us that depend on moisture would gladly take all that the front range has been getting.",2019.0,2.0,5.0,May,20.0,13.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,48784.0,2019-05-20,-2.0,"A lot of wind but no moisture last week. Takes a loader to drive a t-post,with several being bent. Things are green but there isn't much there yet. Livestock hunting for feed and getting out of pastures to do so.",2019.0,2.0,5.0,May,21.0,20.0
Crowley,08025,Ordway,8.0,CO,d1318b12-3d48-440d-8a25-d82fe3318493,49227.0,2019-05-28,-1.0,"Wind almost every day.  Was good to get the 1"" rain but, is still difficult to make step-in posts work. The Kosha and Russian Thistle are really starting to take off. Nice to see green! ",2019.0,2.0,5.0,May,22.0,28.0
Mesa,08077,Grand Junction,8.0,CO,ac6b1079-d17a-42b6-8ce7-2722e0d480f7,48512.0,2019-05-17,0.0,"Near normal conditions are great, and a much welcomed change from 2018 at this time of the year.  All of the plants on and around my property appear to be healthy and green.",2019.0,2.0,5.0,May,20.0,17.0
El Paso,08041,Black Forest,8.0,CO,460332b2-7f7b-4a23-a573-01d17c83c561,48350.0,2019-05-13,0.0,"Conditions have been better this winter with several late snow and rain events that have helped increase the soil moisture, stress levels on vegetation and the fire danger.  Hopefully the wet snow events will help the wildflowers blooming that we usually get later this month.  We already have our early bloomers, the Pasque Flowers or Meadow Anenomes that have emerged in good numbers this year, with many already blooming by the beginning of May.",2019.0,2.0,5.0,May,20.0,13.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,47248.0,2019-05-01,1.0,"Here's a first tilting to moderately wet! 7.5"" of snow, rain and cool temps have changed the scenery. Should be a green spring!",2019.0,2.0,5.0,May,18.0,1.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,47819.0,2019-05-09,1.0,"Staying with mildly wet on this report, more moisture, cooler temps keeping conditions good, no drought on the near future, pasture looks great!",2019.0,2.0,5.0,May,19.0,9.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,48552.0,2019-05-18,1.0,"Off and on rains, nice temps, typical spring, runoff on the Poudre slow to start, staying with mildly wet, dry-land pasture looks great.",2019.0,2.0,5.0,May,20.0,18.0
Larimer,08069,Fort Collins,8.0,CO,c512a3a7-6713-4785-81b2-daca59977b8d,49216.0,2019-05-28,1.0,"Staying with mildly wet as it rain while I submit this report.  Dryland pasture looks great, all grasses doing very well, soil moisture in top foot looks really good.",2019.0,2.0,5.0,May,22.0,28.0
Garfield,08045,Carbondale,8.0,CO,cdec4c73-a389-440e-9397-878109727fdf,47968.0,2019-05-11,1.0,very welcome change from last years drought.  no irrigation required yet this spring and trees shrubs and grasses as well as flowering plants are thriving. I hope it continues but am bracing for the return of dry weather that usually occurs this time of year.,2019.0,2.0,5.0,May,19.0,11.0
Larimer,08069,Fort Collins,8.0,CO,dfb6f550-7283-47b8-8f63-8e8606d3c9a7,47734.0,2019-05-06,0.0,"Garden soil is nicely damp, but not muddy.  Pasture is greening up well.",2019.0,2.0,5.0,May,19.0,6.0
Larimer,08069,Fort Collins,8.0,CO,dfb6f550-7283-47b8-8f63-8e8606d3c9a7,49251.0,2019-05-27,2.0,"Gloriously green and lush.  More like the upper midwest where I grew up than the normal semi-arid great plains.  Soil moisture is good, approaching too wet to cultivate, but still ok.  ",2019.0,2.0,5.0,May,22.0,27.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,48191.0,2019-05-12,0.0,"Although we haven't had much precipitation for several days, moisture in the ground is still pretty good. Grass is growing well, springs are running, fire danger is not high.",2019.0,2.0,5.0,May,19.0,12.0
Elbert,08039,Elbert,8.0,CO,ab40f47f-adb9-41dc-8052-14e3289a61bd,49077.0,2019-05-26,1.0,"The last 15.7"" snow has melted already leaving soft fields, some muddy conditions and enthusiastically growing grass. This will, of course, result in higher wildfire danger later in the summer as the plants dry, but for now it is very green.",2019.0,2.0,5.0,May,21.0,26.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,47637.0,2019-05-05,0.0,"Alfalfa and grass coming along but a bit short, perhaps due more to low temperatures than low precipitation.",2019.0,2.0,5.0,May,18.0,5.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,48195.0,2019-05-12,0.0,"Major media have been saying the drought is over. We believe this statement is premature. Since November 1, 2018, we have had only 3.64 inches of precipitation. When it warms up we will need more rain in a hurry. ",2019.0,2.0,5.0,May,19.0,12.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,48576.0,2019-05-18,0.0,"In spite of nickel size hail, yesterday's thunderstorm was very beneficial. ",2019.0,2.0,5.0,May,20.0,18.0
Weld,08123,Kersey,8.0,CO,7bfade50-5dce-4274-8680-032e402fcc82,49086.0,2019-05-26,0.0,This week's beneficial rains are very good for the land. ,2019.0,2.0,5.0,May,21.0,26.0
Larimer,08069,Fort Collins,8.0,CO,0c9ce279-0e49-44c1-9abb-9ca168f226c5,47343.0,2019-05-02,1.0,Very dry Fall & Winter months. Finally March & April brought us back to about average conditions.,2019.0,2.0,5.0,May,18.0,2.0
Larimer,08069,Fort Collins,8.0,CO,0c9ce279-0e49-44c1-9abb-9ca168f226c5,48425.0,2019-05-14,0.0,Average conditions. It's usually a little wet in May.,2019.0,2.0,5.0,May,20.0,14.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,48169.0,2019-05-12,2.0,"Our soil was showing signs of moisture content , dark areas of undisturbed soil visible to the eye plus when burying dead birds a foot down soil was moist dark , before the blizzard in March . It has stayed that way since then plus some . All the trees look great except from hail damage from last year and already once this year , the pines and junipers are nice and green . The deciduous are leafing out and blossoms are trying except for hail , frost , ice and snow so they are on hold .",2019.0,2.0,5.0,May,19.0,12.0
El Paso,08041,Peyton,8.0,CO,0c0c892e-5be0-40e8-a292-f44a8d126267,48868.0,2019-05-23,3.0,"We are soaked after the last storm . Our dog was digging a whole about 10"" down and it was almost like mush . In trial the storm damage yesterday I accidently knocked down a nest I could not see and it had 3 dead baby birds in it from the storm . Our fields are the greenest I seen in 4 years . All the pine trees are looking great , the deciduous were just starting to leaf out so not much storm damage . Will have to see what happens with new growth . The snow splayed all our lilacs that were in bloom but all but one very large old one  , 9' to 10' , have stood back up . Most all received some damage but the blooms look alright for now . Not as many blooms as previous years because off all the hail last year and late and early freezing and hail this year . ",2019.0,2.0,5.0,May,21.0,23.0
Saguache,08109,Villa Grove,8.0,CO,ef47879d-a35a-41b4-af24-a7dec7c523c0,47885.0,2019-05-10,2.0,"This Spring has been much colder and wetter than previous years. It is a wonderful change from the rather terrifying fire danger present during last year. However, it is annoying to have snow and cold weather on May 10, when I would rather go golfing in warm weather. ",2019.0,2.0,5.0,May,19.0,10.0
Boulder,08013,Boulder,8.0,CO,c9e30dac-3004-4d61-83e7-602577fe42a3,47300.0,2019-05-01,2.0,"All gardening and landscaping has been suspended, since the ground is quite saturated.",2019.0,2.0,5.0,May,18.0,1.0
Boulder,08013,Boulder,8.0,CO,c9e30dac-3004-4d61-83e7-602577fe42a3,48224.0,2019-05-12,2.0,"Didn't have to worry about watering trees, shrubs, and lawn while on vacation.  Things are greening up nicely, and the air is clean.",2019.0,2.0,5.0,May,19.0,12.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,47367.0,2019-05-02,2.0,"Heavy rain and snow (10"") fell over the past 5 days. Mud Mud Mud! The snow is still deep in the trees and north facing slopes at this elevation.",2019.0,2.0,5.0,May,18.0,2.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,47867.0,2019-05-10,2.0,"13.3"" of snow and 1.37"" of precipitation have fallen in the first 10 days of May. Ground is saturated and the long mud season continues.",2019.0,2.0,5.0,May,19.0,10.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,48371.0,2019-05-13,1.0,"Most of the snow has melted at this elevation, except on shady & north-facing slopes. Creeks and spring flows are up slightly.",2019.0,2.0,5.0,May,20.0,13.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,48821.0,2019-05-21,1.0,"Snowfall continues at this station, but it melts fast. Ground is saturated and spring flows are running high. Major run-off from high elevation snow has not begun yet, so creeks are still running near normal.",2019.0,2.0,5.0,May,21.0,21.0
Gunnison,08051,Pitkin,8.0,CO,401e0943-eceb-420d-bfff-09e96efc042b,49252.0,2019-05-29,1.0,"May is closing as the snowiest May in my records, going back to 2012. We've received 23.7"" of snow in May thus far along with 2.54"" of precip. The snowpack at higher elevations has not changed much, so there is a potential for flooding when the weather warms up and that snow really starts to melt.",2019.0,2.0,5.0,May,22.0,29.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,47741.0,2019-05-06,1.0,"A wet, cold start to the week becoming sunny, warm, and dry by the end.  We totaled 0.69"" of liquid precipitation (4.3"" of new snow) from a late April storm, then temperatures warmed into the 70s.  Given the snowfall and seasonally light to moderate winds, ground conditions ticked up to mildly wet.  April ended with 1.98"" of precipitation (roughly equal to the 1981-2010 average), which came partly in the form of 15.1"" of snow (240% of average).  Peach tree has stopped flowering and now small green leaves are emerging.  Plum trees are covered in small white flowers, and leaves on pear are just beginning to emerge.",2019.0,2.0,5.0,May,19.0,6.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,48340.0,2019-05-13,1.0,"We received 0.52"" of precipitation (0.7"" of snow) this week.  This will likely be the final snow of the season.  Temperatures began the week well below average (40s F) but warmed into the 70s F by week's end.  The precipitation and cool temperatures, along with light winds, have kept ground conditions slightly wet for this time of year.  We are very close to average precipitation for the past week, the month of May, and year-to-date.",2019.0,2.0,5.0,May,20.0,13.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,48786.0,2019-05-20,0.0,"We received 0.39"" of precipitation (all rain) over the past week, which is actually below the average weekly precipitation for mid-May (0.53"").  Temperatures reached into the mid-80s F (85F on 15 May) and then dropped back to below-normal levels (50s F) by week's end.  Winds were about average.  All fruit trees have leafed out (or are in the process of), ash and locust are in the process of leafing, lilacs are in full bloom.",2019.0,2.0,5.0,May,21.0,20.0
Larimer,08069,Fort Collins,8.0,CO,0c7ec328-9ab1-49bf-8d59-0cf289d22f32,49220.0,2019-05-28,1.0,"A total of 0.22"" of precipitation (0.1"" of snow) fell over the past week.  Temperatures have been remarkably cool:  the average temperature of 40.2F (avg high 46.4, avg low 33.9F) observed at this station during the period 19-24 May 2019 was the coldest such mid-May period on record in the CSU main campus weather station weather archives (records date back to the 1880s).  The cool temperatures, combined with light winds and continued precipitation, have left ground conditions mildly wet for this time of year.",2019.0,2.0,5.0,May,22.0,28.0
